#length of traj: 202.96
#time tx ty tz qx qy qz qw
1751568447.992812500 2.45826926e-09 -1.62882041e-07 -5.79577741e-09 -0.999560781 -0.000453219321 -0.0164773539 0.024627951
1751568448.492812500 -0.00100844401 -0.00150269176 0.00439687716 -0.999565328 -0.00046384025 -0.0158908542 0.0248278138
1751568448.992812500 -0.00120448255 -0.00183223514 0.00466958155 -0.999566266 -0.000382517064 -0.0165064167 0.0243858774
1751568449.492812500 -0.00217563635 -0.00194333755 0.00316233702 -0.999576259 -0.000602617585 -0.0156055006 0.0245643466
1751568449.992812500 -0.00057496203 -0.00239314127 0.000300752225 -0.999578329 -0.00024293905 -0.0165050514 0.0238890953
1751568450.492812500 5.07487846e-05 -0.00295397994 -0.000918196688 -0.999580671 -0.000688930134 -0.0157839622 0.0242667286
1751568450.992812500 0.000802995798 -0.00233295692 -0.00136746423 -0.999582622 -0.000230467489 -0.016402879 0.0237796928
1751568451.492812500 0.000390736529 -0.000507049875 -0.00248563679 -0.999571276 -0.000798597548 -0.0160746108 0.0244588127
1751568451.992812500 -0.000331418223 0.00183708701 -0.00124616567 -0.999574501 -0.000178726479 -0.016234927 0.024232479
1751568452.492812500 -0.00075420739 0.00357605149 0.00126764044 -0.999564053 -0.000646560056 -0.0161964453 0.0246771181
1751568452.992812500 -0.000797073081 0.00286327748 0.00409480532 -0.999571355 -0.000524602253 -0.0158660292 0.0245988022
1751568453.492812500 -0.00134498772 0.0013500936 0.00617868701 -0.999571519 -0.000562681168 -0.0162160871 0.0243618804
1751568453.992812500 -0.00351779422 -0.00022715312 0.00642865953 -0.999582302 -0.000624101443 -0.0157049283 0.0242525669
1751568454.492812500 -0.0038399896 -0.000328252923 0.00341768306 -0.999606327 -0.000445558931 -0.0159800593 0.0230571053
1751568454.995312500 -0.0482150648 0.00771627882 0.0878345203 -0.984625304 0.0331656359 -0.171305724 -0.00820978706
1751568455.485312500 -0.200511717 0.0520375862 0.163896235 -0.867256297 0.00607542388 -0.497804195 -0.00453746017
1751568455.995312500 -0.270320389 0.0323391457 0.162638886 -0.827052223 0.0165350326 -0.561702507 0.0141953448
1751568456.492812500 -0.274712907 0.0365296779 0.165450819 -0.822268809 0.0147888694 -0.56880741 0.0106500956
1751568456.992812500 -0.244795524 0.0510349276 0.166985504 -0.83931477 0.00674092289 -0.543598549 -0.00242788407
1751568457.492812500 -0.172848711 0.0302661207 0.170364878 -0.857495369 -0.0618945247 -0.508786101 0.0448047133
1751568457.992812500 -0.161872609 0.0349221758 0.169089463 -0.845127724 -0.0485884344 -0.531458593 0.0308230178
1751568458.490312500 -0.0459219571 -0.00650900735 0.379620337 -0.6276901 -0.0700612732 -0.774632031 -0.0322764883
1751568458.992812500 -0.0364888351 -0.133916325 0.854569705 -0.54957286 -0.17054667 -0.816455903 0.0477834986
1751568459.490312500 0.0839734079 -0.095892344 1.02516502 -0.673538935 0.0190002775 -0.679195048 -0.290995495
1751568459.992812500 0.0955532223 -0.251122324 1.01626009 -0.698626043 0.0693624718 -0.593680891 -0.393260092
1751568460.495312500 0.112274568 -0.372927058 1.15780818 -0.787278359 0.186844621 -0.56666938 -0.1554596
1751568460.990312500 0.0893216226 -0.322929114 1.12829839 -0.770377656 0.161215861 -0.59136341 -0.175547802
