#length of traj: 237.383
#time tx ty tz qx qy qz qw
1751040473.147812500 -9.06564416e-08 5.19107691e-07 1.74410014e-07 0.999594982 0.000361444711 -0.0235548191 0.0159659805
1751040473.645312500 -0.00238770563 0.00246726772 0.00202287291 0.999597989 -0.000150881566 -0.0234001537 0.016008453
1751040474.147812500 -0.00293614154 0.00441408223 0.00151579397 0.999593976 0.000286119435 -0.0235761657 0.0159989226
1751040474.647812500 -0.00303245702 0.00393168795 0.0010580152 0.999598709 3.0457835e-05 -0.0235707224 0.0157111673
1751040475.147812500 -0.00180120038 0.000501419949 0.00148053112 0.999594241 0.000110905613 -0.0234043572 0.0162350847
1751040475.647812500 -0.00158911474 -0.00252766506 0.00224728288 0.99958617 0.000182997665 -0.0238383952 0.0160992656
1751040476.147812500 -0.000940022124 -0.00311572439 0.0013515041 0.999589786 0.000100002527 -0.0231804807 0.0168200868
1751040476.647812500 -0.00200003172 -0.00141290963 0.00161480638 0.999580231 0.000219937903 -0.0239897584 0.0162420742
1751040477.147812500 -0.00135754056 0.000189315035 -0.000474633843 0.99959463 -3.29737152e-05 -0.0230071161 0.0167704398
1751040477.647812500 -0.00185509806 0.00106819824 -0.00257106062 0.999585048 0.000290557718 -0.0239094365 0.0160619775
1751040478.147812500 -0.00172863508 0.00121148604 -0.00177346681 0.999595855 -1.72921891e-05 -0.0232110858 0.0164125259
1751040478.647812500 -0.000907275001 0.00131126927 0.00155593974 0.999587734 0.000357566537 -0.0237129141 0.0161843312
1751040479.147812500 -0.00152123278 0.000164207883 0.00506128211 0.999589775 9.36007232e-05 -0.0234996599 0.0163718852
1751040479.647812500 -0.00318690707 -0.00124170372 0.0059871135 0.999583091 0.000187420648 -0.0236895124 0.0165050418
1751040480.147812500 -0.00533193028 -0.00187597455 0.00490628015 0.999573644 0.000287750506 -0.024066588 0.0165301885
1751040480.645312500 -0.0127963187 -0.00630454715 0.0194612587 0.999829011 0.0141845034 0.0110550302 -0.00430511229
1751040481.152812500 -0.0835588479 -0.0269183073 0.184168934 0.907395829 0.0634370059 0.405584147 -0.0900558526
1751040481.637812500 -0.186240322 -0.0117776132 0.178700787 0.8497766 0.0694824159 0.518347891 -0.0660862167
1751040482.150312500 -0.249163409 -0.0211542447 0.170543361 0.809640675 0.0357792841 0.583613617 -0.0509604319
1751040482.647812500 -0.235623348 -0.0194989644 0.177219833 0.817986497 0.0438005122 0.571358619 -0.0502885099
1751040483.142812500 -0.130911831 -0.0135392997 0.0895806936 0.590623244 0.133434905 0.795574034 0.0205247881
1751040483.647812500 -0.13166067 -0.100495824 0.642549312 0.549586256 0.189991414 0.812894837 0.0325606201
1751040484.147812500 -0.135929695 -0.13425687 0.999019357 0.654410973 0.137040632 0.73660154 0.101903454
1751040484.642812500 -0.0301782796 0.0208883714 0.974051377 0.646576399 -0.0869499704 0.617425453 0.439504805
1751040485.150312500 -0.00309447177 -0.00661709329 1.07733132 0.737464717 -0.103002139 0.584458139 0.322405079
1751040485.645312500 0.074662948 -0.0348075559 1.11273525 0.758075667 -0.124772164 0.583254078 0.263757219
1751040486.147812500 0.137453871 -0.115482778 1.13625742 0.795127408 -0.0929528327 0.55057685 0.236637505
1751040486.647812500 0.157548843 -0.208333385 1.20917028 0.818740192 -0.0666444448 0.520710394 0.232559028
1751040487.145312500 0.0468049442 -0.317547135 1.18991872 0.788030936 -0.0615911469 0.605449731 0.0929752546
1751040487.647812500 0.0412594619 -0.142722035 1.15430758 0.758898969 -0.167050726 0.608995104 0.15903262
1751040488.145312500 0.0444000646 -0.104625613 1.10123722 0.738004163 -0.13143122 0.63345703 0.191853802
1751040488.645312500 0.228003865 -0.352249128 1.10887176 0.751023002 -0.122611206 0.61474244 0.207419083
1751040489.147812500 0.526064006 -0.611190313 1.12469571 0.784536988 -0.0936935454 0.590716589 0.163637241
1751040489.645312500 0.927490204 -0.835511547 1.11796158 0.770883913 -0.0115892393 0.626142063 0.116403601
1751040490.147812500 1.39838491 -1.06718581 1.13551857 0.762850708 0.175535519 0.622122454 -0.014482092
1751040490.645312500 1.86824849 -1.0184238 1.1126791 0.686907306 0.311058534 0.641052322 -0.143013502
1751040491.147812500 2.31480169 -0.806975874 1.11393923 0.618312239 0.438315267 0.59056275 -0.277137764
1751040491.647812500 2.56108355 -0.372066458 1.09640073 0.557499172 0.513169947 0.548677192 -0.35327697
1751040492.147812500 2.70596655 0.109281918 1.13916236 0.554103158 0.564247265 0.488054168 -0.369320787
1751040492.645312500 2.79703603 0.632728232 1.13415011 0.499298415 0.578563633 0.494368287 -0.414204313
1751040493.147812500 2.74169837 1.21981331 1.11995514 0.51725526 0.562406548 0.504090505 -0.402540226
1751040493.647812500 2.78468788 1.81971466 1.1161409 0.530853407 0.548043434 0.50837774 -0.399243195
1751040494.147812500 2.82899137 2.42181803 1.1100406 0.604068492 0.456530992 0.559646393 -0.336862918
1751040494.647812500 3.06410201 2.95992676 1.11668896 0.672457429 0.365032233 0.596786749 -0.241656888
1751040495.145312500 3.42753432 3.42589205 1.08667628 0.662280494 0.353952863 0.613755031 -0.243734856
1751040495.647812500 3.84978305 3.90279294 1.08572935 0.703320475 0.280493726 0.627028559 -0.183026677
1751040496.145312500 4.35166538 4.2680196 1.0795457 0.702750662 0.255849264 0.641315901 -0.171454298
1751040496.647812500 4.8870744 4.66663155 1.09365912 0.742290806 0.166053265 0.647150776 -0.0512498386
1751040497.145312500 5.46720176 4.8761035 1.08837869 0.739015891 0.18089186 0.644555536 -0.0753777817
1751040497.647812500 6.06354808 5.15207053 1.10208929 0.756053871 0.13389373 0.640621421 0.00769467496
1751040498.145312500 6.67832843 5.25905482 1.10439253 0.75118601 0.141567571 0.643248536 -0.0436980873
1751040498.647812500 7.29893707 5.45146536 1.1237754 0.770561258 0.0765534806 0.632039758 0.0300109418
1751040499.145312500 7.9050091 5.46033017 1.12424389 0.767591193 0.0297146783 0.638186344 0.0513710903
1751040499.647812500 8.54506923 5.48341527 1.13893445 0.77782433 -0.0796332557 0.605779526 0.147237979
1751040500.145312500 9.10875195 5.29033289 1.13393266 0.759177017 -0.158699872 0.595512319 0.209355404
1751040500.647812500 9.66137435 4.99849489 1.13719301 0.737273449 -0.239918284 0.568084327 0.27594796
1751040501.145312500 10.0800776 4.55910992 1.12621223 0.711186837 -0.281558564 0.559732666 0.318806211
1751040501.647812500 10.4883894 4.08151613 1.09275386 0.70116698 -0.255734391 0.590885728 0.306298619
1751040502.147812500 10.8883823 3.59125775 1.08478007 0.705630094 -0.239884572 0.593868195 0.30308766
1751040502.647812500 11.3255493 3.12861443 1.0670006 0.719447232 -0.193540236 0.615305055 0.257560763
1751040503.147812500 11.8404836 2.70080278 1.07434847 0.703105638 -0.270813657 0.578348869 0.312753915
1751040503.647812500 12.2747187 2.22876426 1.06530179 0.678530972 -0.317074396 0.556198803 0.360142248
1751040504.147812500 12.6701338 1.69455255 1.07546124 0.620689417 -0.432711261 0.464660211 0.459996196
1751040504.647812500 12.8436181 1.08110133 1.07470249 0.629277157 -0.418921062 0.492539983 0.431184146
1751040505.147812500 13.0569161 0.463258893 1.08326767 0.604374098 -0.463064181 0.444463382 0.471970143
