#length of traj: 521.93
#time tx ty tz qx qy qz qw
1750955566.185312500 -7.14369018e-07 -9.51467123e-07 -3.12133749e-07 0.999423001 0.000565183285 -0.0221706356 0.025725644
1750955566.685312500 -4.87099744e-05 0.000816651271 0.000388124424 0.999418227 0.000524272463 -0.0220980838 0.0259732022
1750955567.185312500 -4.72671247e-05 -0.000420479344 0.000414911619 0.999425607 0.000698225675 -0.0224356151 0.0253892006
1750955567.685312500 0.00114573383 -0.0049298502 -0.00219544354 0.999412764 0.000690060936 -0.0218592867 0.0263784617
1750955568.185312500 0.000930168533 -0.00821813143 -0.00450843817 0.99941101 0.00075813519 -0.0223482396 0.0260310223
1750955568.685312500 0.000869782708 -0.0104783345 -0.00528610193 0.99941023 0.000723565775 -0.0216689847 0.0266293951
1750955569.185312500 0.000185631402 -0.00978339719 -0.00583945105 0.999402653 0.000903562321 -0.0224459109 0.0262621577
1750955569.685312500 0.000379065465 -0.00772451067 -0.00521364393 0.999413005 0.000577135735 -0.0218658904 0.0263665384
1750955570.185312500 0.00129351563 -0.0053799551 -0.00467731307 0.999413222 0.000922626562 -0.0223497412 0.025939351
1750955570.685312500 0.000498983048 -0.00412383664 -0.00385291127 0.999419663 0.000546714663 -0.0221755118 0.0258511955
1750955571.185312500 -0.000245303668 -0.00451961369 -0.00236364104 0.999417036 0.000705099425 -0.0222825701 0.0258568723
1750955571.685312500 -0.000341265883 -0.0071699092 0.000468941402 0.999419362 0.000598279113 -0.0223564326 0.0257054522
1750955572.185312500 0.00101253327 -0.0103004067 0.00130204534 0.999415433 0.00058125829 -0.0221745349 0.0260143291
1750955572.685312500 0.0012712876 -0.0119438147 -0.000792810406 0.999427642 0.000564232683 -0.0221501405 0.0255624848
1750955573.185312500 -0.00140091441 -0.0130710336 0.00149330553 0.999696708 0.00202595699 -0.0133093371 0.0206215635
1750955573.687812500 0.0365864592 0.00625184497 0.0208244381 0.999371039 0.0207369045 0.013793732 -0.0252436005
1750955574.185312500 0.0564422292 0.00317798324 0.114397527 0.973489683 0.0692656761 0.152799272 -0.15547503
1750955574.687812500 -0.0643931062 0.0795554472 0.174593266 0.919862009 0.00907070305 0.392062773 -0.0076412668
1750955575.185312500 -0.0698352588 0.0951087333 0.181199875 0.909127739 0.0538112234 0.412516749 -0.0205192122
1750955575.685312500 -0.193204864 0.0974430391 0.161506786 0.764152922 0.0338238837 0.644143738 0.00225869661
1750955576.187812500 -0.163532688 0.142483358 0.151106311 0.77874779 0.0642736014 0.621980497 0.050606764
1750955576.687812500 -0.14142803 0.110542248 0.161960153 0.795402919 0.0566684033 0.603185897 0.017019444
1750955577.185312500 -0.14548918 0.0998260074 0.162213481 0.79078964 0.0189195575 0.611410328 0.0217072855
1750955577.687812500 -0.168438925 0.0830362892 0.158667807 0.77614952 0.093528703 0.622735618 -0.0323211118
1750955578.185312500 -0.131759824 0.0898576493 0.167258878 0.801975344 0.0971142747 0.588581003 -0.0312532772
1750955578.682812500 -0.0141530741 0.0713955044 0.0913575804 0.518206107 0.16991606 0.834354135 -0.0802754008
1750955579.185312500 0.0295041322 -0.079186313 0.806044684 0.59937183 0.194401311 0.774661859 -0.0534840495
1750955579.687812500 -0.0444944823 -0.126272498 0.899735828 0.587482577 0.262343164 0.761911948 0.0743671274
