#length of traj: 622.201
#time tx ty tz qx qy qz qw
1744305279.325312500 -2.36892464e-07 1.92357737e-07 1.81524174e-07 0.999385504 0.000408694626 -0.0118096087 0.0329997019
1744305279.825312500 -0.000269812588 -0.000866338872 0.00122485816 0.999382523 0.000441942573 -0.0109642922 0.0333790702
1744305280.325312500 -0.000779040592 -0.000656240907 -0.000482105748 0.999386208 0.000648324107 -0.0115687498 0.0330598037
1744305280.825312500 -0.00114727129 -0.000312942663 -0.00155020523 0.999399915 0.000300869247 -0.0110749321 0.032818676
1744305281.325312500 -0.000786184288 -0.0021546824 0.000127879028 0.999394085 0.000713544192 -0.0114667287 0.0328552647
1744305281.825312500 -0.0001198959 -0.00600502504 0.00366010384 0.999398185 0.000382893101 -0.0112946575 0.0327956063
1744305282.325312500 -5.09063559e-05 -0.00941109401 0.00468134331 0.999387378 0.000873921335 -0.0112613929 0.0331253172
1744305282.825312500 -7.63014407e-05 -0.0115655262 0.000728453191 0.999380269 0.000666645835 -0.0116231716 0.0332194948
1744305283.325312500 0.000547244109 -0.0114400186 -0.00660038431 0.999361518 0.00114655642 -0.0111415919 0.0339279584
1744305283.825312500 0.00180214951 -0.00757237276 -0.0118600404 0.999343876 0.0012618609 -0.00951623962 0.034923736
1744305284.322812500 -0.130356763 -0.0264712532 0.120573243 0.963942462 -0.0463217466 0.257630596 0.0479134774
1744305284.825312500 -0.288223724 -0.0597493442 0.168214554 0.865392463 -0.0965719737 0.488550639 0.0555698819
1744305285.325312500 -0.2867867 -0.0481446454 0.180042719 0.860529105 -0.10777488 0.49190297 0.0768485668
1744305285.825312500 -0.302805626 -0.045372888 0.187311933 0.85069438 -0.112404007 0.506625624 0.0837549296
1744305286.325312500 -0.293301722 -0.0423978856 0.188965688 0.857852432 -0.110576026 0.494212775 0.0872690135
1744305286.825312500 -0.316793319 -0.0329483855 0.185270535 0.847640077 -0.111230925 0.510327811 0.0932711441
1744305287.325312500 -0.307705437 -0.0315039392 0.184900419 0.81225221 -0.0951128845 0.562113651 0.12340231
1744305287.815312500 -0.129054144 -0.0539081077 0.197741221 0.567733554 -0.090294176 0.778319198 0.252477325
1744305288.325312500 -0.0345905242 -0.0164148304 0.683769272 0.498272464 -0.136345965 0.781180415 0.350558823
1744305288.825312500 -0.0110105146 -0.0302045923 0.863702332 0.58332812 -0.034129738 0.706041856 0.400085444
1744305289.322812500 0.410324978 -0.109396919 1.01024624 0.528991603 -0.397023381 0.362633898 0.656534062
1744305289.827812500 0.509870641 -0.331387893 0.964063343 0.395040709 -0.525066346 -0.0500696689 0.752157696
1744305290.325312500 0.39973112 -0.182702731 1.06644801 0.447559052 -0.583949434 0.15162917 0.660077683
1744305290.825312500 0.307922363 -0.149934105 1.06899218 0.478301766 -0.554237993 0.260271124 0.62952888
1744305291.325312500 0.284158734 -0.138977186 1.06216505 0.487813786 -0.538977756 0.268459009 0.632036747
1744305291.825312500 0.268481653 -0.135223605 1.07572854 0.483619571 -0.536087702 0.301983736 0.622517397
1744305292.325312500 0.25819618 -0.197911581 1.16409554 0.530490727 -0.573198526 0.280547449 0.557957138
1744305292.822812500 0.198548655 -0.151383603 1.16213306 0.533424676 -0.570545877 0.28576499 0.555224177
1744305293.325312500 0.131941592 -0.0629742051 1.10520584 0.498730296 -0.524358498 0.414867411 0.551544458
1744305293.825312500 0.198225931 -0.0707103701 1.05281612 0.449558618 -0.526492353 0.437022316 0.574207582
1744305294.325312500 0.199470018 -0.119413437 1.09386653 0.433659441 -0.574974042 0.435902403 0.539753124
1744305294.825312500 0.227198851 -0.153419767 1.09152892 0.454811722 -0.575344258 0.426727987 0.529177198
1744305295.325312500 0.198108091 -0.148983808 1.11179234 0.500935892 -0.55558549 0.426249281 0.508625152
1744305295.825312500 0.146743888 -0.11846022 1.10602327 0.487750093 -0.557856469 0.43348483 0.512822493
1744305296.325312500 0.162017896 -0.108109644 1.06970593 0.433977513 -0.588913301 0.310349936 0.607064708
1744305296.825312500 0.0755364406 -0.265259244 1.1012101 0.404760814 -0.658661322 0.280029987 0.5691372
1744305297.322812500 -0.0797247746 -0.614455948 1.12763346 0.432663382 -0.658167168 0.245781854 0.564986423
1744305297.822812500 -0.45987028 -0.907806333 1.10642303 0.514256139 -0.568896112 0.356600878 0.533604396
1744305298.325312500 -0.640569289 -1.32216055 1.07029717 0.595903072 -0.450983658 0.462488098 0.477093311
1744305298.822812500 -0.663811863 -1.7670637 1.05691682 0.641112788 -0.364996566 0.539748542 0.405491566
1744305299.322812500 -0.555626972 -2.23469771 1.08913866 0.758539386 -0.147166487 0.610585733 0.173623407
1744305299.825312500 -0.097695718 -2.48667467 1.09085864 0.771058954 -0.00620199584 0.628318912 0.103174458
1744305300.325312500 0.435664958 -2.71080229 1.09331071 0.760809103 0.0875105392 0.642927256 -0.0124883094
1744305300.822812500 1.03516863 -2.67217009 1.09867886 0.755496275 0.112249223 0.645356093 -0.0118745269
1744305301.325312500 1.64670715 -2.65083248 1.09420807 0.74026389 0.122365259 0.660106465 -0.0359940516
1744305301.822812500 2.2613964 -2.51815342 1.08680036 0.741509186 0.112155153 0.660562648 -0.0352467815
1744305302.325312500 2.87992297 -2.38235414 1.08091956 0.741266196 0.0677469436 0.667603396 0.0155075733
1744305302.822812500 3.4973263 -2.28567375 1.07051958 0.747093086 0.0289106428 0.663500062 0.0279957605
1744305303.325312500 4.10585185 -2.26086953 1.07307798 0.742586946 -0.0969061587 0.640641738 0.169564111
1744305303.825312500 4.66928843 -2.4085485 1.0560816 0.710757789 -0.212686038 0.627258361 0.236928183
1744305304.325312500 5.18952442 -2.72604414 1.08831181 0.647926102 -0.423068027 0.495169389 0.394984159
1744305304.825312500 5.44376293 -3.23435634 1.05811296 0.590533524 -0.458765445 0.493674509 0.443948087
1744305305.325312500 5.66064862 -3.77703612 1.08123141 0.527760872 -0.551190409 0.386807467 0.517723457
