#length of traj: 312.365
#time tx ty tz qx qy qz qw
1751580067.109623424 0 0 0 -0.010702329 -0.0838453316 -0.000808325961 0.996420979
1751580067.607098735 0.000965707221 -0.00821539877 -0.00051791989 -0.00871013333 -0.0837084237 -0.000559115413 0.996452066
1751580068.107120614 0.0034364532 -0.0147970541 -0.00250314351 -0.010225642 -0.0842093279 -0.00110653528 0.996395002
1751580068.607139188 0.00183794178 -0.00981038238 -0.000658420663 -0.00902125945 -0.0838051521 -0.00033916552 0.996441267
1751580069.107096605 0.00386012464 -0.00576320856 0.00306348082 -0.00940639432 -0.0843771482 0.000256425979 0.996389457
1751580069.607149813 0.00214208397 -0.00183438836 0.00488730592 -0.00961675361 -0.0836033443 -0.000716884362 0.99645245
1751580070.107156727 0.000672964474 -0.00247038632 0.00173783448 -0.00909552185 -0.083799886 -0.00118866927 0.996440383
1751580070.607145518 -0.000467178353 -0.00488334819 -0.000205811012 -0.0099513671 -0.0837860292 2.32941778e-05 0.996434078
1751580071.107179118 0.00395787369 -0.00403694803 0.000387514682 -0.00858340436 -0.0836655531 -0.00122066648 0.996456176
1751580071.607207136 0.00702827892 -0.00465232698 0.00210646925 -0.0103111699 -0.08368281 -0.000378601016 0.996439022
1751580072.109676435 0.00737689729 -0.00557658192 0.00266423405 -0.0084007274 -0.0836160997 -0.000687251216 0.996462394
1751580072.607170030 0.00760887003 -0.00426104657 -0.000217886935 -0.0103210473 -0.0838749202 -0.000650966684 0.996422626
1751580073.107197562 0.00633057891 4.9194696e-05 -0.000973998431 -0.0098917422 -0.0832514805 -0.00120880411 0.996478742
1751580073.609667580 -0.00240736089 0.0178303827 0.00424788498 -0.0547729386 -0.0771777136 -0.0323659132 0.994985414
1751580074.112181538 -0.0409261571 0.0834587012 0.105024548 0.0464638187 -0.188253488 -0.0602847906 0.979166728
1751580074.609716832 -0.0436119026 0.116305575 0.239477794 -0.0263672144 -0.218461303 0.0630877065 0.973447159
1751580075.107180418 -0.0253427125 0.151452747 0.321952904 -0.0725118458 -0.172293403 0.162920042 0.968769361
1751580075.607210172 -0.100816088 0.16684007 0.621092422 -0.0483840075 -0.130712582 0.0443846176 0.989243759
1751580076.107225720 -0.172617121 0.140735398 0.948341239 -0.0529849386 -0.0405204774 0.0261558198 0.997429978
1751580076.607184956 -0.190808203 0.123778494 0.947962421 -0.0329337277 -0.105976945 0.0157649989 0.993698003
1751580077.107219036 -0.141405699 0.123460264 0.958609366 -0.0378891519 -0.0961311 0.042535246 0.993737378
1751580077.609753110 -0.119962763 0.10491827 0.949715004 0.00274383581 -0.114760526 0.0203279589 0.993181387
1751580078.107219160 -0.0819704709 0.0832898374 0.950797701 0.0033005631 -0.0682066889 0.0517428678 0.996323055
1751580078.609722497 -0.082727811 0.113644834 0.94757406 0.00213357397 -0.0921031179 0.0170648256 0.995600952
1751580079.107246953 -0.107900491 0.163293584 0.942270012 -0.0377690036 -0.133269932 -0.000202756465 0.990359827
1751580079.607259876 -0.116770434 0.163978637 0.943501647 -0.0430155707 -0.0851332034 0.034046278 0.994858206
1751580080.109766822 -0.0904901457 0.201773843 0.93770673 0.0308159073 -0.131811315 0.0425077295 0.989883453
1751580080.607291273 0.0301897479 0.222434501 0.941992501 0.0465689796 -0.080437565 0.00792898674 0.995639623
1751580081.107281529 0.355043309 0.157269038 0.929310256 0.0212430654 -0.105613456 0.0450178252 0.993160574
1751580081.607297781 0.722839154 0.133510669 0.901935861 0.0558728694 -0.128877359 0.104721531 0.984531487
1751580082.107294143 1.10269575 0.142956624 0.88535972 0.0182014721 -0.156651376 0.0453532489 0.986444188
1751580082.609769911 1.53317058 0.142244689 0.891941269 0.00146210248 -0.135256486 0.0577378243 0.989125821
1751580083.107289055 1.95797359 0.213746855 0.898286109 0.00644213839 -0.133600887 0.0208363906 0.990795209
1751580083.607294698 2.37310732 0.232039006 0.892882865 -0.00232898478 -0.134938344 0.0311667653 0.99036097
1751580084.107311984 2.76139322 0.237264052 0.889772308 -0.00578165579 -0.118834955 0.0403185943 0.992078241
1751580084.607298279 3.18600937 0.293214039 0.904440058 0.000508077703 -0.133533995 0.0126666136 0.990963153
1751580085.109818051 3.63161338 0.30062559 0.904544632 -0.00133349525 -0.139117967 0.0318023508 0.989764125
1751580085.607345108 4.03511558 0.333564672 0.891398083 0.00574235566 -0.138888579 0.0281731735 0.989890529
1751580086.107324563 4.39407303 0.364473918 0.891878088 -0.0036598929 -0.11118455 0.0184877827 0.993621056
1751580086.607319522 4.79756431 0.355740552 0.907256267 0.000271189474 -0.115209059 0.0569458443 0.991707603
1751580087.107338146 5.19847624 0.407866458 0.90055079 0.00679681935 -0.130499617 0.0616479185 0.989506537
1751580087.609821361 5.51987977 0.45456218 0.891458842 0.00379997457 -0.109138019 0.085279005 0.990354454
1751580088.107359463 5.82163688 0.525312734 0.907568557 0.0171941935 -0.1088438 0.223564038 0.968440245
1751580088.609881291 6.03549524 0.741142543 0.893941825 0.0254503951 -0.0997977719 0.415431468 0.90377507
1751580089.109880532 6.12313623 0.954508086 0.899314375 0.0297341846 -0.0888432372 0.605215056 0.790529881
1751580089.607410713 6.17933356 1.21859898 0.902267504 0.0630805095 -0.0848278576 0.740348699 0.663859087
1751580090.107400077 6.17689944 1.46898061 0.871720718 0.0664162025 -0.0677678045 0.777898073 0.621185158
1751580090.609903689 6.11427496 1.83995671 0.894211254 0.0694026807 -0.0720702338 0.775360546 0.623542439
1751580091.107372952 6.10084654 2.18106041 0.879723085 0.0845072307 -0.080105128 0.764883972 0.63355679
1751580091.607370546 6.06156215 2.44792548 0.89104699 0.0737807209 -0.0675936683 0.791336119 0.603137338
1751580092.109920215 5.91426003 2.70677436 0.893167298 0.0968621371 -0.0651895936 0.836989631 0.534617995
1751580092.604893597 5.72441751 2.86455046 0.893446559 0.0667922646 -0.0434607548 0.932739024 0.35163599
1751580093.112381799 5.44083835 3.04275208 0.900473333 0.0815848949 -0.0288290202 0.991167109 0.10050152
1751580093.607396869 5.2062308 3.08124996 0.883853807 0.0742309199 -0.0237603274 0.996887468 -0.0118571835
1751580094.109941354 4.90853116 3.05498212 0.900903945 0.0737233206 -0.0238739766 0.996211636 -0.0394624003
1751580094.607422461 4.56626861 3.06858148 0.898771305 0.109289713 -0.0251718035 0.991046461 -0.0724503287
1751580095.114931991 4.30397629 3.08420812 0.902204603 0.0775882059 -0.0105169195 0.994588448 -0.0682882389
1751580095.614967846 3.98446595 3.04708189 0.914391613 0.131647972 -0.00374152476 0.987978669 -0.0809503723
1751580096.107469985 3.77027014 3.01636463 0.894265492 0.0784698955 -0.00266700356 0.985482866 -0.150528678
1751580096.609954159 3.50704447 2.99354309 0.900046136 0.0947088074 -0.00237851397 0.940740435 -0.325625581
1751580097.122473732 3.38449345 2.87525297 0.88731897 0.0569538054 0.00792534929 0.864156549 -0.499926907
1751580097.609958282 3.33181913 2.64126403 0.898305456 -0.0704699723 -0.041162786 -0.773484359 0.628539223
1751580098.107468108 3.33204574 2.459683 0.88683992 -0.0701419547 -0.0262642122 -0.718556529 0.691423757
1751580098.610002332 3.33510044 2.18800579 0.919620764 -0.0889651392 -0.0411689647 -0.603535103 0.791287368
1751580099.107447344 3.40691268 2.03992067 0.901743383 -0.0812566338 -0.0556970231 -0.434378464 0.895327064
1751580099.607515707 3.58909409 1.93134425 0.911702629 -0.0581339947 -0.0647713435 -0.267166963 0.959711897
1751580100.107505270 3.81378852 1.86202054 0.897864391 -0.0430717498 -0.0960394142 -0.103671252 0.989026555
1751580100.607447175 4.12576134 1.78272019 0.910840594 0.00759358323 -0.0987366977 0.0310403868 0.99460037
1751580101.107518514 4.4460853 1.75797878 0.902822636 0.0242330821 -0.154322384 0.0112039857 0.987659775
1751580101.607461029 4.69071363 1.77924432 0.896996462 0.0179100231 -0.103307967 0.00408072116 0.994479785
1751580102.107482163 5.01338931 1.76021034 0.901211776 0.00754167904 -0.12102781 0.0192700641 0.992433402
1751580102.607510384 5.26612752 1.76227041 0.889774271 -0.00984894896 -0.0950831079 0.00709218218 0.995395349
1751580103.107492178 5.55464928 1.76388493 0.903847017 0.0110801773 -0.0688861775 -0.105234011 0.991996838
1751580103.610001106 5.78554046 1.65958057 0.897935341 -0.00660882402 -0.0780465289 -0.258492259 0.962832703
1751580104.107541125 5.88542983 1.55954469 0.89861871 -0.00964635242 -0.0621066451 -0.442133854 0.894744303
1751580104.607477346 5.99395595 1.4167815 0.899348516 -0.020435172 -0.0659670172 -0.598316592 0.798278155
1751580105.107515540 6.03986247 1.28756498 0.899545997 -0.0122756702 -0.0391318959 -0.65726331 0.752544313
1751580105.610037737 6.07563182 1.05419954 0.905228669 -0.0168157111 -0.0558011614 -0.565151804 0.822925818
1751580106.104972717 6.15375031 0.887305244 0.900227345 -0.00371400405 -0.0394619319 -0.408670142 0.911821077
1751580106.610032942 6.37765111 0.752361138 0.902123678 -0.0140069207 -0.0653010847 -0.236808077 0.969258226
1751580107.105071580 6.61310923 0.689809913 0.908546049 -0.00164067129 -0.0575320437 -0.0551116385 0.996819983
1751580107.610019532 6.86306302 0.611091407 0.910783989 0.00794213683 -0.0641829856 0.0798237833 0.994708817
1751580108.107550508 7.16248014 0.627859884 0.886992951 0.0176841025 -0.0709348046 0.0930759247 0.992971499
1751580108.607582895 7.54447268 0.654816258 0.903084678 0.0124775149 -0.0608814911 0.0299318895 0.997618082
1751580109.107578061 7.94607048 0.641100255 0.918444936 0.0129394878 -0.0872683952 0.0460726609 0.995034726
1751580109.607567488 8.28303027 0.718460408 0.911092402 0.0264858357 -0.0707195245 0.0938476026 0.992718428
1751580110.107570129 8.5651315 0.780640999 0.905199785 0.0182668443 -0.0640224616 0.0906270312 0.993656977
1751580110.607561789 8.93925017 0.840856851 0.916836917 0.0186014183 -0.0640966301 0.106927212 0.992024284
1751580111.107584131 9.31615567 0.948147477 0.913562196 0.0290571828 -0.0860432383 0.0651977016 0.993731101
1751580111.607559272 9.7125571 0.963587199 0.90204711 0.017794891 -0.0721090409 0.0428159062 0.996318436
1751580112.107582682 10.0688736 0.949152768 0.903861856 0.0238528548 -0.0700485909 0.0330348431 0.996711059
1751580112.607604245 10.4675179 1.00870303 0.916318992 0.010770819 -0.0848297526 0.0448458958 0.995327458
1751580113.107619316 10.874586 1.07247818 0.907431069 0.0138992596 -0.0831391596 0.056542085 0.994835506
1751580113.607613327 11.3083714 1.13889054 0.896681828 0.00853762155 -0.108714652 0.0688983608 0.991645728
1751580114.107644264 11.7392683 1.19549606 0.912973048 0.00304639524 -0.0772409858 0.0539205814 0.995548653
1751580114.607633125 12.1850948 1.19705568 0.92503295 0.00766616119 -0.101343135 0.0278283207 0.994432694
1751580115.107627389 12.6000829 1.22638753 0.921993096 0.0216658874 -0.0905203755 -0.000835455351 0.995658552
1751580115.610136230 12.9814496 1.17878325 0.914346979 0.00572669658 -0.0872275683 -0.0342601202 0.995582644
1751580116.107654918 13.2975181 1.12459203 0.920930343 0.00160736457 -0.0646156915 -0.0469233619 0.99680511
1751580116.607648699 13.6586337 1.15235944 0.929217889 0.0173787522 -0.0982801596 0.00991916174 0.994957587
1751580117.107682047 13.9689885 1.16392135 0.926804926 0.017172194 -0.09238084 0.170521806 0.980863502
1751580117.612664978 14.2153206 1.23830895 0.932714287 0.0376596958 -0.0713310762 0.452876548 0.88791692
1751580118.105156613 14.3063213 1.39070375 0.941011943 0.0601455834 -0.0694561884 0.669528583 0.737081965
1751580118.610188687 14.384364 1.49984033 0.941316145 0.0600325422 -0.0520771002 0.776912872 0.62457222
1751580119.107692932 14.4346372 1.58399354 0.950537609 0.0698123049 -0.0579546054 0.798296029 0.595391431
1751580119.607670903 14.4512232 1.59728653 0.951380788 0.0681376322 -0.0481069969 0.791428716 0.605544026
1751580120.107711214 14.4521528 1.59276253 0.951213685 0.0727817884 -0.0507001095 0.795881177 0.598920247
1751580120.607666277 14.4646565 1.56335929 0.949242469 0.0676167259 -0.054511752 0.807442378 0.583517998
1751580121.107660940 14.4487266 1.47302731 0.940422859 0.0742672336 -0.0683673044 0.769207128 0.630975977
1751580121.610192198 14.427989 1.34193092 0.941074807 0.0531942606 -0.0586060162 0.690608307 0.718885159
1751580122.105244064 14.522963 1.26419245 0.942292947 0.0237348729 -0.063696356 0.456051844 0.88735345
1751580122.610222120 14.7178845 1.22880451 0.938623127 0.00796713686 -0.0659950766 0.28788757 0.955354343
1751580123.107723096 14.8987454 1.23931063 0.924143667 0.00490829769 -0.0579851666 0.279059569 0.958508939
1751580123.607728606 15.1542419 1.43224056 0.935333551 0.0142439519 -0.0866945782 0.411654187 0.907095359
1751580124.110223907 15.3625695 1.67575027 0.942030099 0.0101745419 -0.0650301493 0.56010485 0.82580271
1751580124.607702503 15.4828922 1.92021673 0.948064337 0.0341035011 -0.0464335468 0.671316469 0.738928329
1751580125.107767365 15.4426383 2.29482656 0.942767738 0.0747533702 -0.0627466265 0.717679258 0.689500745
1751580125.610218095 15.4370243 2.64428104 0.928602251 0.0773805226 -0.0609924375 0.723293438 0.683475515
1751580126.107765118 15.4387881 2.98975771 0.939475045 0.0418442501 -0.0505886096 0.757093714 0.649999199
1751580126.607780216 15.3743252 3.41485411 0.956858133 0.0949990754 -0.0799204992 0.761777514 0.635832453
1751580127.107753528 15.3581879 3.82193091 0.95417456 0.0889041755 -0.0808960651 0.76379565 0.634167232
1751580127.607792926 15.3089367 4.19800992 0.940699039 0.0815018859 -0.0904627225 0.757792016 0.641034475
1751580128.110298376 15.2207762 4.54922898 0.9606509 0.060005754 -0.0645913304 0.758298416 0.645918556
1751580128.612751099 15.1999166 4.9386437 0.953823579 0.0787601073 -0.0918634111 0.770941798 0.625305288
1751580129.110287592 15.1544835 5.25152511 0.94346007 0.0763805079 -0.0887884161 0.754916962 0.645277472
1751580129.607788938 15.0801666 5.54406954 0.960733401 0.0738828117 -0.0713614413 0.717722477 0.688711348
1751580130.107795262 15.1521389 5.8176572 0.956353015 0.0865101546 -0.0948213 0.636853175 0.76022559
1751580130.607785893 15.3008629 5.9558301 0.944552204 0.0401634748 -0.0698507199 0.432443349 0.898053741
1751580131.105298900 15.5027056 6.1014142 0.945311112 0.02590622 -0.0836023217 0.243286259 0.965997575
1751580131.610330093 15.6989574 6.1902063 0.947655759 -0.00105017344 -0.0710913627 0.121846787 0.989999129
1751580132.107837952 15.9960174 6.21465612 0.950851938 0.00069769054 -0.10557729 0.0835279013 0.990896583
1751580132.620322403 16.2552051 6.23397923 0.933973196 -0.0106685781 -0.10249189 0.0578569303 0.992992532
1751580133.107834951 16.5087705 6.27483843 0.971173318 0.00265406462 -0.100052464 -0.0350646632 0.994360563
1751580133.610330488 16.7207758 6.1882132 0.951624927 -0.0139159458 -0.107160639 -0.205694602 0.972631829
1751580134.107822950 16.8926463 6.0102204 0.959656809 -0.010070689 -0.108078389 -0.396697993 0.911508829
1751580134.607799763 17.0282412 5.7814536 0.94521323 -0.0538931223 -0.102610893 -0.584963005 0.802735834
1751580135.107853917 17.1212726 5.55395116 0.945448751 -0.05351378 -0.0710207602 -0.671671869 0.735492507
1751580135.607849558 17.1302716 5.22741368 0.948890887 -0.110448549 -0.101292808 -0.664050938 0.732514326
1751580136.107864362 17.1525479 4.92864945 0.93551403 -0.101693419 -0.0963016023 -0.676370658 0.723123215
1751580136.607867351 17.1713571 4.63674403 0.944018306 -0.0847751762 -0.0891502326 -0.695779928 0.707640938
1751580137.107875753 17.1436643 4.29831316 0.949632994 -0.0931050396 -0.0915444261 -0.661475958 0.738512442
1751580137.607883069 17.1619864 4.02573442 0.935297746 -0.0853832141 -0.0862656502 -0.666072873 0.735944884
1751580138.110407215 17.2147301 3.76600466 0.945168237 -0.0736048261 -0.080731011 -0.672500035 0.731989437
1751580138.607918802 17.2196313 3.46022984 0.938455298 -0.0875204326 -0.0738072949 -0.661381976 0.741260102
1751580139.125408084 17.2018021 3.23365453 0.931595813 -0.0787809234 -0.057437454 -0.681954138 0.724867615
1751580139.607922622 17.2347778 2.97365467 0.942169103 -0.0916293892 -0.0856220282 -0.757428946 0.640760732
1751580140.107883558 17.1343568 2.82275324 0.933500712 0.071465817 0.0388442515 0.894624538 -0.439352588
1751580140.617937654 16.8958176 2.7035345 0.942407719 0.0735830397 0.0345295209 0.95977419 -0.268750353
