#length of traj: 276.014
#time tx ty tz qx qy qz qw
1744389166.682812500 -1.17003653e-07 -1.55936259e-07 3.83328286e-08 -0.999303657 0.000463142605 0.0153739358 0.0339945426
1744389167.185312500 0.00102770928 -0.00414481022 0.000546687404 -0.999282893 0.00102324998 0.0163813705 0.0341218922
1744389167.682812500 0.00160406616 -0.00356060625 -0.00189506606 -0.999294816 0.000748530398 0.0153437146 0.0342619587
1744389168.185312500 0.0009841144 -0.00225581566 -0.0049100658 -0.999267019 0.000870412993 0.0163570886 0.0345993283
1744389168.682812500 0.000801195406 -0.00176591765 -0.00456881383 -0.999288964 0.000973696524 0.0153862145 0.0344076037
1744389169.182812500 0.00137926139 -0.00168733524 -0.00162923419 -0.999273416 0.000659086517 0.0162472623 0.0344707396
1744389169.682812500 0.00274166769 -0.00355160182 0.000298607278 -0.999285315 0.00115912428 0.0155184441 0.0344484242
1744389170.182812500 0.00285696521 -0.00605024696 -6.88785971e-05 -0.999305008 0.000438544518 0.0159281534 0.033698696
1744389170.685312500 0.000931470833 -0.0097674752 -0.000900068923 -0.999358474 0.00453894966 0.0119936876 0.0334393497
1744389171.182812500 -0.000849217429 -0.00207653808 -0.000782124421 -0.99955564 0.00404464239 0.00837639029 0.0283195932
1744389171.685312500 0.0044789887 -0.00768600068 -0.00160345084 -0.999244465 0.00706296341 0.0157592726 0.0348175055
1744389172.182812500 0.00791477669 -0.0102995741 -0.00154381085 -0.999202146 0.00676268002 0.0151481573 0.0363300236
1744389172.682812500 0.0451707529 -0.00108178124 -0.00217412918 -0.997289384 -0.0150530775 0.0712986023 0.0101881539
1744389173.182812500 0.0290533408 -0.0242976233 -0.00323658048 -0.998574725 -0.026492979 0.0294659043 0.0357547431
1744389173.685312500 0.0248082115 -0.0231194195 -0.00141459399 -0.998948934 -0.0238619223 0.0204296209 0.0333806215
1744389174.182812500 0.0247527917 -0.0238009863 0.000414395791 -0.998963536 -0.0235382253 0.0188327222 0.0341047663
1744389174.682812500 0.0221704443 -0.0238067623 0.00147106782 -0.999103386 -0.0231598273 0.0137277979 0.032674065
1744389175.182812500 0.0218146748 -0.025172578 0.00135062238 -0.999198957 -0.02218337 0.0130725379 0.0306341445
