#length of traj: 293.993
#time tx ty tz qx qy qz qw
1746741818.080435489 0 0 0 0.00427134685 -0.0794370767 0.000367052414 0.996830664
1746741818.580425776 -0.000783076794 -0.00988719603 -0.000991260429 0.00348007247 -0.0792533203 0.00167468583 0.996847027
1746741819.080456098 0.00195680087 -0.00983595327 4.82680353e-05 0.00587235807 -0.0793777948 0.000472688906 0.996827195
1746741819.580458801 0.00478116815 -0.00695214515 0.00034541695 0.00297591472 -0.0794004044 0.00137114981 0.996837419
1746741820.080450214 0.0057459672 -0.00364935282 0.0019114405 0.00579047453 -0.0793683179 0.000848305077 0.99682818
1746741820.580488756 0.0106553625 -0.00395184741 0.00196631731 0.00271852388 -0.0793925894 0.00060617814 0.996839535
1746741821.077942134 0.00840102118 -0.00623701455 0.00300928603 0.00580805061 -0.0790918624 0.0011789576 0.996849715
1746741821.577945105 0.00896770879 -0.00460343893 0.000764826528 0.00343975622 -0.079498081 0.000216178237 0.996829061
1746741822.078008184 0.00723368901 -0.0049530098 0.0012478359 0.00452230004 -0.0792311962 0.00106296839 0.996845443
1746741822.580470297 0.00811754601 -0.000255822681 -0.000113596268 0.00425117858 -0.0795616092 -3.26139183e-05 0.996820885
1746741823.080459885 0.007697003 -0.00304764766 0.00255562338 0.00314266108 -0.079140616 0.00115677646 0.996857838
1746741823.580533445 0.00703408877 -0.00067207233 0.0020359133 0.00488731953 -0.0793457639 -0.000122013402 0.996835166
1746741824.080431268 0.00799258914 -0.00273429702 0.0024315352 -0.00883830595 -0.0734485422 0.0025369161 0.997256617
1746741824.580448426 -0.00290505216 -0.00798669908 0.0307961088 0.018069843 -0.0693662602 0.0598641721 0.995629491
1746741825.078038511 -0.0357200015 0.0101900625 0.192891883 0.0308624888 -0.0606876666 0.171319834 0.982860127
1746741825.580506568 -0.0551880576 0.0332486867 0.278689139 -0.0210271251 -0.13771295 0.235596566 0.961814567
1746741826.078015262 -0.0960363954 0.0439333285 0.33338057 -0.012195309 -0.188585269 0.318999601 0.928722846
1746741826.580573056 -0.117333832 0.015588989 0.356280718 0.010087886 -0.206057852 0.286884099 0.935486991
1746741827.080541267 -0.144258143 -0.0528706866 0.584143708 -0.0814969861 -0.183709583 0.115394963 0.972775942
1746741827.578045650 -0.179799087 -0.0612900049 0.871844823 -0.0708066964 -0.143459812 0.0251666135 0.986799035
1746741828.080531608 -0.272427412 -0.0851225867 0.992197364 -0.0789820269 -0.185597211 -0.0512267768 0.978105992
1746741828.578023429 -0.272967174 -0.0882900046 0.998935718 -0.083795114 -0.157574141 -0.00938184778 0.983900783
1746741829.080543102 -0.273025459 -0.0923007694 1.00669159 -0.070317135 -0.203710688 0.00560792768 0.976486563
1746741829.580574219 -0.265205269 -0.0824081136 1.00265572 -0.0735057603 -0.13347485 0.024530851 0.988018019
1746741830.080577341 -0.220871922 -0.0450955344 1.004465 -0.0239532896 -0.152159152 -0.00911400993 0.988023667
1746741830.578086199 -0.0600256623 -0.00725453266 0.989432515 -0.0253569507 -0.0808439874 0.0115091007 0.996337701
1746741831.080596458 0.221333399 0.0326374555 1.00962242 -0.0365834336 -0.109608317 0.163485912 0.979755085
1746741831.575595783 0.360304523 0.247479977 1.00892818 -0.0171660491 -0.11540068 0.347287388 0.930472718
1746741832.080588797 0.488632749 0.508931744 1.00652842 0.00979057098 -0.0764904982 0.465480325 0.881692359
1746741832.578100176 0.710087406 0.848862624 1.02464228 0.0263976951 -0.106337687 0.585763683 0.803041945
1746741833.078102695 0.799565331 1.20309226 0.996974258 0.000420746227 -0.0728140906 0.675238766 0.733996281
1746741833.580605832 0.878801567 1.59945086 1.00538256 0.033830652 -0.0669029799 0.680235537 0.729149568
1746741834.080622483 0.958540525 1.97714538 1.01667651 0.0195587469 -0.0618574915 0.704196578 0.707034854
1746741834.578114648 0.948021931 2.34221816 1.00810004 0.0339442825 -0.05654863 0.697264771 0.713772987
1746741835.080634974 0.95888092 2.73811046 0.999454861 0.0312520799 -0.0601098871 0.714668052 0.696175038
1746741835.580598352 0.964827048 3.13032583 0.995475825 0.0277137899 -0.0611327285 0.71519693 0.695692523
1746741836.080609195 0.95430712 3.5087027 1.00621441 0.0371794442 -0.0570721429 0.706911144 0.704014981
1746741836.580647228 0.965202653 3.90403229 1.00966268 0.0248859595 -0.0670510145 0.748303047 0.659490258
1746741837.078132005 0.884090489 4.23102808 0.998228568 0.0349416353 -0.06907056 0.805586844 0.587399504
1746741837.580638545 0.74699767 4.54856115 1.00055486 0.0217809215 -0.0577581855 0.849930639 0.523266177
