#length of traj: 225.746
#time tx ty tz qx qy qz qw
1748622142.647812500 2.9137437e-07 -3.73763514e-09 3.38944438e-07 0.999314927 0.000327356957 -0.00880655784 0.0359445833
1748622143.147812500 0.000907674896 0.00165403506 0.00178182872 0.999310291 0.000840415528 -0.00845165288 0.0361497671
1748622143.647812500 0.00116156225 0.00454875017 -0.00227654175 0.999326529 0.000526100589 -0.00887849344 0.0356003422
1748622144.147812500 0.00220387367 0.00770509209 -0.00992517817 0.999341431 0.000787337392 -0.00817860785 0.0353439391
1748622144.647812500 0.00187141534 0.00902720853 -0.0116463133 0.999351671 0.000619040749 -0.00870152016 0.0349304725
1748622145.147812500 0.00170222478 0.007973866 -0.00550300492 0.999347122 0.000650126801 -0.0081755075 0.0351862053
1748622145.647812500 0.0023009583 0.00714882194 0.00108672095 0.99934264 0.00094411581 -0.00865038974 0.0351932809
1748622146.147812500 0.00227320405 0.0044567275 0.0047755483 0.999348708 0.000662480974 -0.00837088409 0.0350948514
1748622146.647812500 0.0024132622 0.00138729179 0.00431903125 0.999312967 0.00111944671 -0.00858537774 0.0360365271
1748622147.147812500 0.00184263823 0.000221021631 0.000788108626 0.999318851 0.000724439678 -0.00871894813 0.0358509234
1748622147.647812500 0.00265872345 0.0021116527 -0.00383587226 0.999301017 0.00124185839 -0.00840079292 0.0364055313
1748622148.147812500 0.0030747184 0.00535444077 -0.00589992561 0.999324563 0.000983344182 -0.00879509376 0.0356664594
1748622148.647812500 0.00566987847 0.00997129762 -1.77142029e-05 0.999447543 0.00732996618 -0.000434088189 0.0324143817
1748622149.150312500 -0.0779924338 0.0490323665 0.186892455 0.888687389 0.0295056755 0.456579013 0.0299957551
1748622149.645312500 -0.162924759 0.0452220784 0.179904479 0.855217443 0.0308483667 0.516844969 0.0228644231
1748622150.147812500 -0.111751141 0.0458737296 0.187555797 0.880136249 0.04174896 0.472540244 0.0179701371
1748622150.650312500 -0.0518013037 0.0758708591 0.127291699 0.68113833 0.0445304772 0.726452849 0.0795856122
1748622151.142812500 0.00499912876 0.0968971275 0.613386465 0.615155435 0.0508620311 0.77746928 0.120575135
1748622151.650312500 0.115663578 0.192856721 0.908140334 0.594192996 -0.0853189708 0.729167468 0.328588132
1748622152.152812500 0.635152669 0.151155073 0.960594854 0.407394609 -0.470508088 0.214287755 0.752816399
1748622152.640312500 0.551537066 -0.126240891 1.06116035 0.235144806 -0.691127945 -0.186255173 0.657539424
1748622153.150312500 0.363111838 -0.0515352194 1.08119652 0.1694231 -0.72849342 -0.144281599 0.647901204
1748622153.647812500 0.197674311 -0.164306956 1.09883278 0.0458589434 -0.756851856 -0.175680517 0.627860321
1748622154.147812500 -0.0060517315 -0.225279888 1.16108755 0.0132176934 -0.821667495 -0.266439998 0.503683977
1748622154.650312500 0.0324527099 -0.0513779237 1.1532597 0.00609550865 -0.786583326 -0.191348536 0.587056432
1748622155.145312500 0.0573092822 0.113360323 1.14799907 0.00455015539 -0.769563369 -0.0524643912 0.636395321
1748622155.650312500 -0.126459662 0.105333346 1.08660362 -0.0788485968 -0.75794899 -0.0892289424 0.641353587
1748622156.145312500 -0.626986872 0.101454219 1.14266227 -0.210819006 -0.775649066 -0.233096142 0.547348209
1748622156.647812500 -1.02238173 0.418658074 1.12197708 -0.228563441 -0.737172122 -0.274750599 0.57345281
1748622157.147812500 -1.46705974 0.781841186 1.105709 -0.249483362 -0.718763894 -0.278502574 0.586150863
1748622157.647812500 -1.90191299 1.19959524 1.08601947 -0.284597956 -0.694091793 -0.331585156 0.572094285
1748622158.147812500 -2.32090654 1.68116191 1.08121647 -0.307589295 -0.688655209 -0.326543161 0.569659892
1748622158.647812500 -2.72816706 2.17664729 1.0572608 -0.361763407 -0.64148785 -0.403671256 0.542835236
1748622159.147812500 -3.03701866 2.73937717 1.04977921 -0.35160652 -0.644878537 -0.378809528 0.563034519
1748622159.647812500 -3.36088657 3.32015208 1.06487464 0.436457754 0.604874792 0.440098774 -0.499944182
1748622160.147812500 -3.52812005 3.94766032 1.05888918 -0.437661522 -0.599069485 -0.442994311 0.503313208
1748622160.647812500 -3.69808653 4.5962409 1.0581223 0.489176233 0.558136714 0.499351124 -0.447032971
1748622161.147812500 -3.71870024 5.25206326 1.06288066 0.469727129 0.582158034 0.463186488 -0.47529646
1748622161.647812500 -3.81305312 5.90922613 1.06127555 0.502792798 0.549509016 0.507359675 -0.433388282
1748622162.147812500 -3.78298619 6.56509499 1.07246754 0.478834527 0.582094079 0.463455461 -0.465932415
1748622162.647812500 -3.87246583 7.21250701 1.08205955 0.507175931 0.563191373 0.490243667 -0.430405855
1748622163.147812500 -3.85826316 7.84220428 1.08574024 0.450552319 0.605269742 0.453450166 -0.474377585
1748622163.647812500 -3.99259915 8.40313958 1.08706443 0.47180972 0.586490304 0.474497399 -0.456373673
1748622164.147812500 -4.17784759 8.86771771 1.08984776 0.580693414 0.463492842 0.552386204 -0.377940505
1748622164.647812500 -4.44182989 9.43397478 1.13740952 0.786527503 0.0423192603 0.61607195 0.00623854187
1748622165.145312500 -4.21691849 9.55178746 1.11751204 0.694993772 -0.347145866 0.509756399 0.369623887
1748622165.647812500 -4.04903638 9.1375294 1.11254092 0.623141865 -0.496581763 0.429827967 0.424674803
1748622166.147812500 -3.93184148 8.5597502 1.09425937 0.580502887 -0.520621078 0.390240405 0.489573812
1748622166.647812500 -3.94181508 7.93507408 1.09042068 0.593560765 -0.486654061 0.444318122 0.461990096
1748622167.147812500 -3.8426444 7.28217773 1.08662344 0.567646751 -0.497001446 0.404501163 0.516861237
1748622167.647812500 -3.86720505 6.6367103 1.0788443 0.574184251 -0.480112355 0.443104364 0.493419795
1748622168.147812500 -3.7943845 5.99619725 1.07866805 0.559728398 -0.490833595 0.422799714 0.516746461
1748622168.647812500 -3.82549046 5.37562513 1.09615195 0.621488723 -0.423486475 0.485276681 0.446001699
1748622169.147812500 -3.66119412 4.79186598 1.09627113 0.65448718 -0.372639014 0.510197541 0.415313334
1748622169.647812500 -3.48791998 4.22749517 1.09561103 0.680311103 -0.312734747 0.557268071 0.3589235
1748622170.147812500 -3.19090407 3.7209651 1.08644552 0.703436325 -0.269716132 0.583554521 0.30314133
1748622170.647812500 -2.85418131 3.23469086 1.08571404 0.730401362 -0.188295283 0.59803503 0.270948039
1748622171.147812500 -2.41630335 2.83560916 1.08478768 0.749058099 -0.0887875441 0.639954481 0.146584444
1748622171.647812500 -1.84346235 2.56346779 1.08017914 0.74161439 -0.113407584 0.642907381 0.154327302
1748622172.145312500 -1.25324662 2.32376117 1.05258942 0.725257421 -0.115683498 0.654871714 0.178219077
1748622172.647812500 -0.652291089 2.06514787 1.05249049 0.72335537 -0.151375067 0.639078545 0.213122526
1748622173.145312500 -0.113640186 1.77191804 1.04339238 0.734214472 -0.074529191 0.657666874 0.15115817
1748622173.647812500 0.470351789 1.58421739 1.04610222 0.73947892 -0.0779623639 0.651529086 0.150341764
1748622174.147812500 1.02292183 1.38332677 1.05076889 0.745767132 -0.0193887286 0.660088298 0.0879710225
1748622174.647812500 1.62056374 1.30132608 1.04540135 0.743414627 -0.000771880563 0.660191716 0.107149404
1748622175.147812500 2.2109578 1.1744938 1.06808821 0.752009663 0.0937933418 0.652442462 0.00176354491
1748622175.647812500 2.8235676 1.26929234 1.0800489 0.747542053 0.151166512 0.645837431 -0.0349796737
1748622176.147812500 3.41414074 1.39614631 1.08142792 0.725135981 0.207922239 0.647700331 -0.106913202
1748622176.647812500 3.92019731 1.67680191 1.08188895 0.717762894 0.219276382 0.651842738 -0.108790351
1748622177.147812500 4.44048284 1.90118844 1.08046109 0.708140746 0.234044049 0.652377562 -0.134772341
1748622177.647812500 4.96988595 2.19865549 1.07966615 0.711294245 0.251210974 0.634963762 -0.166657026
1748622178.147812500 5.51713781 2.51475905 1.06693974 0.709483776 0.226025691 0.654075971 -0.133153227
1748622178.647812500 6.08069689 2.79413672 1.05801193 0.705224405 0.231383193 0.648400395 -0.169402728
1748622179.147812500 6.63104841 3.08363994 1.04838413 0.706763622 0.186331743 0.672228486 -0.117790181
1748622179.647812500 7.207705 3.34819702 1.05308011 0.720064518 0.171989276 0.663895342 -0.105687056
1748622180.147812500 7.80236041 3.6385756 1.05531172 0.740409567 0.0975656412 0.664935084 -0.0116598589
1748622180.647812500 8.40907863 3.79096845 1.04981511 0.734837327 0.0908076395 0.672085656 -0.00830341479
1748622181.145312500 9.04052671 3.91390919 1.05256359 0.741329048 0.0644179189 0.667447837 0.0281950103
1748622181.647812500 9.66105001 3.96067546 1.06187296 0.729215233 0.189913111 0.652167063 -0.0828026327
1748622182.145312500 10.2568952 4.19567734 1.0688916 0.729876426 0.192065817 0.649566888 -0.0919455373
1748622182.647812500 10.8435061 4.43422573 1.0582713 0.723081402 0.172450181 0.658967744 -0.114785599
1748622183.145312500 11.4483628 4.72207558 1.05532397 0.740825273 0.0506179522 0.669626549 0.0146977178
