#length of traj: 331.01
#time tx ty tz qx qy qz qw
1746148319.087931970 0 0 0 0.00121655007 -0.0742197398 -7.18089445e-05 0.997241167
1746148319.587942398 -0.00414788861 -0.00215688803 0.000920398431 -0.000303370021 -0.0733413117 0.000981260707 0.997306371
1746148320.087954216 -0.00356869679 0.000738090102 0.00223159815 0.00193177129 -0.0741536301 -0.000446899481 0.997244858
1746148320.587937111 -0.00218416525 0.00221550468 -0.00172994227 7.71531857e-05 -0.0739976079 -5.56036888e-06 0.997258416
1746148321.087952463 -0.00364110847 -0.00244546544 -0.00311981062 0.00251352795 -0.0738909482 0.00101654703 0.997262642
1746148321.587974800 -0.00174608763 -0.0027169258 -0.000936788787 -0.000767412409 -0.0740786332 -0.000422790541 0.997252019
1746148322.087959393 -0.0033641974 0.000197620906 -0.00588927635 0.00114375427 -0.073894118 0.00100799757 0.997264927
1746148322.587980398 -0.0013182794 0.00423204381 -0.00317682754 0.000889433946 -0.0742092916 -0.000412160857 0.997242207
1746148323.088002259 -0.00339769889 -3.27858703e-05 -0.000485896359 8.60228924e-05 -0.0735003681 0.00100815616 0.997294677
1746148323.587981501 -0.00238875186 0.00217399571 -0.000721523628 0.00193158348 -0.0744603915 -0.000471938266 0.99722199
1746148324.087983664 -0.00539375059 -0.00123829621 0.000990771797 -0.00100448716 -0.0737912661 0.000879333877 0.997272815
1746148324.588032907 -0.00363971746 0.00203877306 -0.00013336026 0.00154265982 -0.0742651863 -0.00059668053 0.997237156
1746148325.088010673 -0.00291272069 0.00158360319 -0.00114878257 -0.00135716301 -0.0742539127 0.000724077293 0.997238181
1746148325.588025441 -0.00276444777 0.00252819593 -0.00308294209 0.00134537664 -0.0742039365 5.70143493e-05 0.997242178
1746148326.088049361 0.000529468277 0.00524736363 -0.0049554149 -0.00126754968 -0.0755773715 -0.000408599721 0.997139051
1746148326.588032013 -0.00187459459 0.0014546316 -0.00477288019 0.000438565379 -0.0755191363 0.000961855059 0.997143792
1746148327.088005995 -0.00170616965 0.00161210262 -0.00114074301 -0.00643505566 -0.0750137915 -0.000217410986 0.997161709
1746148327.588032145 -0.00390632541 -0.000499933539 -0.00340960065 -8.30117941e-05 -0.0756884624 0.000974208198 0.997131035
1746148328.088030115 -0.000449575155 0.0108422257 0.0154655039 -0.0154021686 -0.0523453082 0.0113077436 0.998446231
1746148328.588056921 0.0254545136 0.0809227742 0.270978132 0.00306245997 -0.0619329642 -0.051538722 0.996744044
1746148329.088075656 0.00431076836 0.112140168 0.747267826 0.0083621227 -0.102781719 -0.0587291139 0.992933474
1746148329.588085241 0.0182639538 0.133498426 1.00806355 0.0366889324 -0.139328937 -0.0225909916 0.989308353
1746148330.085574263 0.00995005098 0.160621843 0.988632073 0.00204256952 -0.0999441373 -0.087313044 0.991152576
1746148330.588060939 0.0759141567 0.201398095 0.719173185 -0.0356310703 -0.0363425226 0.0138558248 0.998607863
1746148331.088089547 0.0958465625 0.179428877 0.494108926 -0.0375265301 -0.142497517 -0.00111616929 0.989082894
1746148331.588108840 0.0686649916 0.173871567 0.696644228 -0.0491482726 -0.102477443 0.0041780697 0.993511633
1746148332.088092653 0.00010386225 0.147021748 1.0394955 -0.0383238609 -0.099035448 0.00398697088 0.994337652
1746148332.588107819 -0.0017746246 0.136029451 1.09952655 -0.032433804 -0.120729751 0.116722116 0.98526561
1746148333.088104861 0.0355932923 0.221693032 1.04394215 -0.00880850646 -0.119174676 0.365595581 0.923070787
1746148333.585593434 0.00572139573 0.24784243 0.955774218 0.0812498146 -0.132699672 0.525132728 0.836674897
1746148334.085612484 -0.0273404842 0.317527755 0.947528152 0.0449013271 -0.0763241688 0.613155319 0.78498347
1746148334.588113190 -0.0492664977 0.554760742 0.958303474 0.0924501559 -0.112179839 0.63157339 0.761566613
1746148335.088120918 -0.00820413965 0.803173676 0.944949362 0.0780024311 -0.087402676 0.648884393 0.751814762
1746148335.588141285 0.116764214 1.13584614 0.952260628 0.0657422026 -0.106158918 0.663670369 0.737529584
1746148336.088144479 0.144182522 1.5583374 0.957979274 0.0800938438 -0.0973387262 0.667874916 0.733521128
1746148336.590641855 0.240309174 1.99577017 0.927257493 0.138802863 -0.0532751946 0.664945612 0.731944569
1746148337.085639024 0.323418313 2.41305374 0.927914601 0.109181123 -0.0757992082 0.651296066 0.74709263
1746148337.588150963 0.372029002 2.85513324 0.945405236 0.0937092098 -0.0454772274 0.650295488 0.752506601
1746148338.095670809 0.473320193 3.28753881 0.955040913 0.0773600003 -0.0804037213 0.669151168 0.734702244
1746148338.588158358 0.493389135 3.70540614 0.971091965 0.0780365898 -0.0661057343 0.676425075 0.729376063
1746148339.088193660 0.552692565 4.12868 0.960209266 0.102821246 -0.0948136174 0.652483324 0.744784319
1746148339.585662831 0.589473452 4.54257057 0.940946322 0.0795674527 -0.0626731821 0.663042414 0.741697951
1746148340.085678343 0.621729333 4.93521628 0.949934065 0.0900012311 -0.0539606865 0.646204948 0.755914802
1746148340.588190827 0.707828071 5.34263658 0.969161047 0.0639591824 -0.0600448129 0.658991448 0.747016811
1746148341.088170072 0.722342007 5.7341622 0.967962426 0.0891318317 -0.0575230713 0.658842003 0.744764277
1746148341.588188321 0.769825272 6.09384442 0.954630707 0.0783492127 -0.0626755282 0.677245674 0.728883719
1746148342.088212164 0.793902522 6.42908984 0.96627222 0.0775041341 -0.063596286 0.769452425 0.630786483
1746148342.585715614 0.704207866 6.71943334 1.00921494 0.099966319 -0.0647605236 0.870710684 0.477153764
1746148343.085718524 0.558673145 6.88631096 0.978846219 0.0570019217 -0.0154946828 0.929757413 0.363403148
1746148343.585702580 0.29203269 7.16251965 0.984267779 0.114637196 -0.0199377834 0.904747153 0.409747955
1746148344.088225063 0.145548141 7.48902501 0.972111685 0.0873754601 -0.0171909231 0.802272789 0.590278217
1746148344.585719956 0.0937605851 7.84352102 0.964162902 0.0905995139 -0.0355516125 0.716036027 0.691245412
1746148345.088236876 0.11714882 8.22841964 0.97022124 0.0753993454 -0.0438339896 0.698455014 0.710319727
1746148345.585751409 0.116459243 8.61377636 0.97402837 0.0869112131 -0.0481087384 0.671753266 0.734084151
1746148346.088214885 0.183415599 9.02354377 0.9609467 0.0883909559 -0.0648449159 0.679249855 0.72567335
1746148346.588274779 0.233969349 9.41991122 0.952290242 0.0743096187 -0.0416140351 0.663426822 0.743378238
1746148347.085759196 0.298890902 9.79522774 0.956989357 0.0860369139 -0.0566179169 0.628951092 0.77059236
1746148347.588237573 0.455608999 10.0997863 0.95182327 0.0809750928 -0.0539309694 0.517778986 0.849964356
1746148348.093302362 0.692985952 10.293364 0.917707798 0.081532468 -0.0955867971 0.276154737 0.952866298
1746148348.588291081 0.969655544 10.3167418 0.927077785 0.0488599425 -0.0826857049 0.0897034505 0.991326924
1746148349.085776558 1.26448396 10.2768984 0.944942013 0.0255585481 -0.071343089 -0.00527376207 0.997110381
1746148349.588294648 1.61510932 10.2262335 0.962369132 0.026069546 -0.0792831251 -0.135025305 0.987320987
1746148350.083298566 1.90726489 10.032779 0.953807976 0.0103182449 -0.101682545 -0.315085197 0.943544123
1746148350.593275379 2.12193921 9.81163028 0.941892188 -0.00369586492 -0.0985661654 -0.491733454 0.86514118
1746148351.085800466 2.24562376 9.60519326 0.949226128 0.0135655651 -0.100961776 -0.630441437 0.769523418
1746148351.590803895 2.23753395 9.3121537 0.950903547 -0.0263892698 -0.0806998165 -0.681382183 0.726986566
1746148352.088268241 2.36051668 9.03086116 0.927576074 -0.0184201997 -0.076663206 -0.709412988 0.700368947
1746148352.588299167 2.54006581 8.75728296 0.938810627 -0.0256068894 -0.0795288169 -0.71618448 0.692891943
1746148353.088271809 2.61315144 8.44955021 0.944513659 -0.0172840778 -0.0597184766 -0.713717761 0.69766892
1746148353.585801405 2.66376254 8.09123369 0.932262468 -0.0346652273 -0.0890002771 -0.758750838 0.644340313
1746148354.088336205 2.61342477 7.75186883 0.934118549 -0.0380680014 -0.0731340958 -0.828550977 0.553809994
1746148354.585876586 2.5189692 7.48384172 0.935622452 0.0447899141 0.0611526103 0.907992746 -0.412072076
1746148355.088344459 2.37520683 7.21847192 0.934859081 0.0304939728 0.0524869346 0.962803018 -0.263297526
1746148355.588385003 2.06904886 6.95374133 0.936612933 0.0631928532 0.0362964161 0.955307035 -0.286492065
1746148356.085887419 1.79355353 6.5987932 0.936511788 0.0661152344 0.054408346 0.903512898 -0.419920173
1746148356.588350450 1.56496754 6.24160415 0.935655794 -0.0608654325 -0.0467953282 -0.851970612 0.517930182
1746148357.085883114 1.4035907 5.88066905 0.952329183 -0.0622906302 -0.0589893343 -0.792129587 0.604293681
1746148357.588407550 1.35904843 5.4714213 0.95349281 -0.0406217246 -0.0704882765 -0.76960376 0.633317717
1746148358.088363342 1.28772868 5.05319808 0.953896834 -0.0544323177 -0.0746792572 -0.749114225 0.65596342
1746148358.588409664 1.27126007 4.64855963 0.935102797 -0.0475670944 -0.0942847144 -0.745657066 0.65790828
1746148359.088406130 1.2222379 4.29128761 0.952451292 -0.046086243 -0.0926366319 -0.740469454 0.664077933
1746148359.585861292 1.15790171 3.94719151 0.958932138 -0.0534313092 -0.0773914683 -0.705815071 0.702125873
1746148360.088397322 1.21235716 3.66155165 0.950118007 -0.0508359204 -0.0975667643 -0.582305967 0.805491276
1746148360.583415513 1.35106098 3.52892389 0.956216679 -0.0249056934 -0.0914110351 -0.263156015 0.960089913
1746148361.090866038 1.5688974 3.59916366 0.937927141 0.0134224265 -0.0774578924 -0.0675588348 0.994613451
1746148361.585907598 1.80967802 3.69127535 0.957558556 0.0210596849 -0.082655023 0.00271767385 0.996351971
1746148362.088399172 2.0818272 3.790877 0.953801031 0.0198180661 -0.0800696595 0.155583289 0.984372863
1746148362.585896080 2.22025696 4.03516683 0.942149858 0.0456156886 -0.064430468 0.363520534 0.928235285
1746148363.088404755 2.29609193 4.35721336 0.944252181 0.0487189695 -0.0381993186 0.421413128 0.904753143
1746148363.585889650 2.46217657 4.66683805 0.963067274 0.0580290943 -0.0585620665 0.343484508 0.935532737
1746148364.088434778 2.68495523 4.93940955 0.956213148 0.0528373326 -0.0384478674 0.168281418 0.98357071
1746148364.585929509 2.95409548 5.0823494 0.95389078 0.0378537488 -0.0636534821 0.0457791598 0.996202588
1746148365.088376285 3.25316328 5.14440899 0.958150727 0.0248462566 -0.0399838311 0.00833435589 0.998856594
1746148365.585943659 3.56874216 5.18093726 0.953365833 0.0318965214 -0.0565576973 -0.0568422674 0.996269439
1746148366.085952010 3.88626942 5.2208348 0.945763445 -0.00409953533 -0.0843660156 0.141472938 0.986332083
1746148366.590936322 4.06520055 5.51481883 0.921280242 0.0284861715 -0.058261622 0.435434007 0.897881588
1746148367.083457522 4.13297587 5.89388368 0.93383755 0.0432188517 -0.05133532 0.610039541 0.789524271
1746148367.605976061 4.17124503 6.35958809 0.898854267 0.0497518172 -0.030164681 0.671547818 0.73867339
1746148368.088463636 4.16682062 6.78245067 0.910305063 0.0768723398 -0.0437223311 0.685445538 0.722733295
1746148368.585960339 4.17688317 7.20935979 0.942665455 0.0619555376 -0.032994845 0.715033371 0.695557424
1746148369.086001107 4.14183756 7.60517028 0.944091053 0.0868415946 -0.0362251084 0.70414447 0.703794604
1746148369.588476663 4.09986309 8.00419202 0.93902479 0.0769073491 -0.024582748 0.696549252 0.712951672
1746148370.085993126 4.10813315 8.39136319 0.932786186 0.0810856631 -0.0388354308 0.687847545 0.720265701
1746148370.588515744 4.086735 8.79435032 0.944261582 0.0883391536 -0.0363165709 0.679534784 0.727399325
1746148371.085964993 4.14795744 9.17800836 0.949832534 0.0823192322 -0.0530839922 0.669462294 0.736359878
1746148371.586008824 4.19643648 9.5333037 0.953442097 0.0733401055 -0.0538227985 0.687140524 0.720806656
1746148372.086030001 4.20664166 9.8663376 0.960723139 0.0818809321 -0.0382982381 0.652964133 0.751975132
1746148372.588500801 4.29818411 10.1246191 0.957664643 0.0929788159 -0.0774189684 0.537117979 0.834784715
1746148373.088517841 4.47366985 10.2407417 0.945602831 0.0570371226 -0.0736017345 0.273442474 0.957370756
1746148373.586027606 4.67476809 10.2795512 0.959383371 0.036922727 -0.0781253355 0.0568534777 0.994636027
1746148374.088523378 4.93278436 10.2117628 0.959689492 0.0369943369 -0.079965283 -0.0940492815 0.991661084
1746148374.583509278 5.05506242 10.0681504 0.959413441 0.00271896444 -0.0643734583 -0.344409478 0.936605988
